mntiadd,mntiadmin,mntiadminnum,mntidetails,mntihigh,mntilistno,mntiname,mntinfdt,mntisname,mntisummary,mntitop,admin_primary,admin_secondary,height_category,details_length,has_rock,has_water,gradient,암반구간비율,course_distance_km,누적상승고도,peakfit_score,weather_status,tour_demand_score,transport_score
울산광역시 울주군 청량읍 율리,울주군청,052-229-7000,"남암산은 문수산 남쪽 산으로 김신기 산이라고도 한다. 그 유래는 경순왕이 나라가 어려워지자 영축산을 찾아 문수보살의 계시를 받고자 삼호까지 왔을 때, 한 동자가 앞을 인도하다가 무거에서 자취를 감추자, 경순왕은 문수보살이 자기를 저버렸음을 깨닫고, 고려에 나라를 바치니 그의 장남 마이태자는 개골산으로 들어가 인생을 마감하고 둘째 차남 범공은 불가에 의지하다가 결국은 남암산에 김신암을 짓고 여기서 생을 마감했다.
 조망이 탁월해 울산과 주변의 산이란 산은 모두 볼 수 있다. 북쪽 정면으로 삼태봉, 파헤친 곳 국수봉, 그 뒤 치술령, 그 왼쪽으로 무학산 연화산 백운산 고헌산 문복산 운문령 상운산 가지산 배내봉 간월산 신불산 영축산 투구봉 시살등 오룡산 염수봉 채바우골만당 천마산 토곡산, 그 앞 능선엔 정족산 천선상이 그야말로 파노라마처럼 펼쳐진다. 울산 시가지와 온산공단 그리고 탁 트인 동해도 볼 수 있다.",544.4,317100701,남암산,20201201, , , ,울산광역시,울주군,초급(300~600m),457,False,False,17.40145511857027,6.238958362916385,2.521761447524898,394.7429479954915,26.7,맑음(안전),47.7,63.7
경상남도 거제시 연초면 다공리,거제시청,055-639-3000,( - ),287.5,483100901,남여산,20201201, , , ,경상남도,거제시,입문(0~300m),5,False,False,15.66922183952643,5.270414639116517,3.7574540801481517,245.68435663074203,22.7,맑음(안전),72.2,40.1
강원특별자치도 정선군 화암면 건천리,정선군청,033-562-3911,남전산의 등산로는 등산객이 이용하지 않아 수풀이 우거져 있어 등산로가 거의 사라진 상태이다. 정상에는 예전에 산불감시초소가 있으며(사람은 없음) 수많은 산을 볼 수 있다.,948.0,427701801,남전산,20201201, , , ,강원특별자치도,정선군,중급(600~1000m),95,False,False,22.877851661019154,4.260833838903714,1.6491950886163458,708.5225584023005,29.9,맑음(안전),96.2,47.2
충청남도 보령시 내항동 ,보령시청,041-930-3114,( - ),,441803301,남포둘릴산,20201201, , , ,충청남도,보령시,,5,False,False,20.771944224490614,1.3071037674019947,3.9931231916348,,0.0,맑음(안전),58.5,72.1
전라북도 김제시 성덕면 남포리,김제시청,063-540-3114 ,( - ),25.1,452100401,남포산,20201201, , , ,전라북도,김제시,입문(0~300m),5,False,False,8.033497594655024,8.866042152404667,8.071705928308708,20.410223405301803,21.1,맑음(안전),92.2,80.5
전라남도 여수시 화정면 낭도리,여수시청,1899-2012,"여수 시내에서 남쪽으로 약 26.2km 떨어져 있는 낭도는 주변에 적금도, 둔병도, 조발도, 상하화도, 사도가 있다. 사면이 바다로 둘러싸여 낭도산에서 바라보는 경관은 참으로 시원하고 아름답다. 낭도산을 제외한 대부분 사질 해안이고 남쪽 돌출부는 암석해안이다.",278.9,461300601,낭도산,20201201, , , ,전라남도,여수시,입문(0~300m),145,True,False,11.234441355910965,18.99569297642645,5.902664485556921,247.0576923260679,27.9,맑음(안전),85.8,65.0
경상북도 경주시 보문동 ,경주시청,054-748-9001,( - ),99.5,471301001,낭산,20201201, , , ,경상북도,경주시,입문(0~300m),5,False,False,9.969782796289316,1.9462251182076507,4.458812541930449,77.35771810770875,16.9,흐림(보통),54.9,83.8
전라남도 장성군 삼계면 상도리,장성군청,061-393-1989,( - ),187.7,468800801,낭월산,20201201, , , ,전라남도,장성군,입문(0~300m),5,False,False,19.878925851453538,3.677593508772896,4.659784006703807,133.8738411888449,23.5,맑음(안전),42.2,71.3
충청북도 충주시 금가면 잠병리,충주시청,043-850-5114,( - ),107.7,431300401,내기대,20201201, , , ,충청북도,충주시,입문(0~300m),5,False,False,5.670648694715588,4.1412975252892705,1.5115058185814794,75.80260915877398,15.1,맑음(안전),46.1,44.5
전라북도 진안군 백운면 덕현리,진안군청,063-430-2114,"진안고원의 남부 백운면과 성수면, 마령면의 경계에 남쪽 고덕산과 더불어 암봉, 암릉으로 이루어진 내동산이 솟아 있다. 진안읍 마이산에서 암릉 줄기가 서남쪽 진안 성수면과 임실 성수면 방향으로 길게 뻗어 내리면서 나웅대, 광대봉을 일구어 놓고 널따란 마령평야를 지난 남쪽에 고덕산과 함께 빚어 놓은 산이다. 동남쪽 덕현리 산기슭에 안겨 있는 약수암과 내동폭포 주변 일대의 사철 변화무쌍한 풍경은 오가는 길손들의 발목을 붙잡는다. 약수암은 보잘것없는 초라한 암자이지만 이 산과 약수암은 일명 ‘백마산 백마사’라고도 불리고 있다. 남북으로 길게 뻗어있는 이 산은 지금까지 오지로 알려진 백운면에 속해 있었기 때문에 사람들이 찾는 기회는 많지 않은 편이었다. 그러나 암릉선을 타고 남북을 종주하는 등산 코스가 등산인들에게 사랑을 받기 시작했다. 남릉에서 북릉을 타면서 조망되는 경치가 일품이기 때문이다. 북으로 마이산의 두 말귀와 운장산, 그리고 동쪽으로 덕태산, 선각산과 성수산, 팔공산이 하늘과 맞닿아 늘어서 있는 가운데 산들과 산 사이로 펼쳐진 백운평야는 한국의 전형적인 농촌 풍경이다.",887.9,457200501,내동산,20201201, , , ,전라북도,진안군,중급(600~1000m),551,False,True,16.39779369742633,8.275378955668742,4.048304484304506,768.3635432575416,35.4,맑음(안전),83.7,51.5
충청남도 청양군 청남면 중산리,청양군청,041-940-2114,( - ),41.0,447900401,내산,20201201, , , ,충청남도,청양군,입문(0~300m),5,False,False,20.24917371481381,7.336143805614021,6.994899303922409,33.00283222882374,21.5,흐림(보통),52.0,90.4
충청남도 예산군 광시면 동산리,예산군청,041-339-7114,( - ),383.9,448102801,내상산,20201201, , , ,충청남도,예산군,초급(300~600m),5,False,False,22.53531273523499,7.693048936413398,9.780652772439035,328.2532382998874,34.6,맑음(안전),62.3,83.5
경상북도 포항시 북구 송라면,포항시청,054-270-8282,"보경사와 청하골 계곡으로 유명한 내연산은 상생폭포, 관음폭포, 연산폭포 등 12개의 폭포를 거느리고 있는 산으로 산 전체가 거의 육산으로 완만한 능선으로 이어져 있다. 내연산 산행 들머리는 유서 깊은 보경사로 이 절은 신라 진평왕 25년에 지명법사가 창건하였다고 한다. 지명법사가 진나라에서 유학하고 돌아올 때 신비한 팔면경을 가져와 진평왕에게 진언, 내연산 아래 큰 연못에 거울을 묻고 그 위에 금당을 세운 뒤 사찰을 세워 보경사라 이름을 지었다고 한다.",711.3,471100801,내연산,20201201, , ,남쪽의 천령산 줄기와 마주하면서 그 사이에 험준한 협곡을 형성하고 있는 청하골이 유명. 원진국사사리탑(보물 제430호)과 원진국사비(보물 제252호)가 보존된 보경사(寶鏡寺) 등이 있음 ,경상북도,포항시,중급(600~1000m),255,False,True,11.841634974318149,0.11031264428647214,8.700017029363146,531.259385857638,31.3,맑음(안전),70.1,93.7
전라남도 나주시 삼영동 ,나주시청,061-339-8114,( - ),,461703101,내영산,20201201, , , ,전라남도,나주시,,5,False,False,21.425146093440258,4.161539981797615,1.7005571994869975,,0.0,맑음(안전),83.5,47.1
전라남도 광양시 광양읍 우산리,광양시청,061-797-2114,( - ),248.5,462300501,내우산,20201201, , , ,전라남도,광양시,입문(0~300m),5,False,False,7.2126347391041445,4.813441516353237,9.137765139736135,175.44616244890253,23.1,맑음(안전),46.8,99.4
전라북도 정읍시 내장동 ,정읍시청,063-539-7114,"그 산 밖에서 볼 수 없는 천하의 명승을 그 산의 내부에 숨기고 있다'는 뜻의 이름을 지닌 내장산. 기암절벽, 계곡, 폭포와 단풍 등 산이 갖춰야 할 품새를 빠짐없이 갖춘 천혜의 가을 산이다. 
내장산은 전북 정읍시와 순창군의 경계를 이루는 산으로 천하제일의 단풍 명소로 손꼽히고 있다. 내장사 경내에 있는 정혜루기에 의하면 내장산은 구례의 지리산, 영암의 월출산, 장흥의 천관산, 부안의 능가산(변산)과 더불어 호남의 5대 명산의 하나로 기록돼 있다. 
말발굽 형태로 이루어진 능선에 기기묘묘하게 솟은 기암절벽과 울창한 단풍 숲이 어우러져 가을철이면 단풍 산행지로 주목을 받고 있다.",763.5,451800501,내장산,20201201, , ,"기암괴석과 울창한 산림, 맑은 계류가 어울어진 호남 5대 명산의 하나로 국립공원으로 지정(1971년)되어 있는 점 등을 고려하여 선정, 내장사를 중심으로 서래봉에서 불출봉, 연지봉, 까치봉, 신선봉, 장군봉에 이르기까지 산줄기가 말발굽처럼 둘러쳐져 마치 철옹성 같은 특이지형을 이룸. 내장사(內藏寺) 부속암자인 원적암 일대에 있는 비자림(천연기념물 제153호)이 특히 유명 ",전라북도,정읍시,중급(600~1000m),329,True,True,21.929045834690363,10.383845536461134,8.15718651303832,681.2698779624669,40.9,맑음(안전),64.4,52.6
강원특별자치도 양양군 서면 내현리,양양군청,033-670-2114,( - ),,428305801,내현리산,20201201, , , ,강원특별자치도,양양군,,5,False,False,7.549773246639648,2.598132087450342,8.133197050353333,,0.0,비/눈(위험),69.1,40.7
경상북도 구미시 도개면 다곡리,구미시청,054-480-6114,"냉산은 구미 해평면, 도개면, 군위군 소보면의 경계에 있는 아담한 산으로 잘 알려지지 않은 산이다. 낙동강 동쪽에 위치하며, 팔공산맥(八公山脈)에 속한다. 일명 `태조봉(太祖峰)'이라고도 한다. 고려 태조가 견훤을 정벌하기 위해 축성한 숭신산성이 있고, 산 초입에 신라에 불교를 처음 전한 아도화상이 창건한 것으로 전해진 도리사가 유명하다. 도리사는 신라에 최초로 불교를 전한 아도화상(阿道和尙)이 세웠다고 전해지며, 경내에 있는 극락전(極樂殿)과 5층 석탑(五層石塔)은 보물로 지정되어 있다.",694.0,471900301,냉산,20201201, , , ,경상북도,구미시,중급(600~1000m),276,False,False,12.945745811207345,7.60289823122135,5.392963951530358,615.3288661809918,29.4,맑음(안전),72.4,99.8
경상북도 예천군 예천읍 우계리,예천군청,054-654-3801,( - ),191.8,479000501,냉정산,20201201, , , ,경상북도,예천군,입문(0~300m),5,False,False,20.94590731559107,1.3710970572899905,4.883044990113274,144.44444218897922,21.5,맑음(안전),89.1,56.9
전라남도 장성군 북이면 조양리,장성군청,061-393-1989,"산 앞에는 남북으로 길게 뻗은 들을 따라 호남선 철도와 고속도로가 지나고 있다. 산을 넘으면 오월리와 조양리가 있으면 북쪽 2km에 북일면이 있고 마을 앞들 건너 산기슭에 공산마을이 바라보인다. 노령천이 마을 앞 500m쯤에서 달성 저수지 물과 합류하여 다시 1km쯤 떨어진 남쪽 정골에서 오월리, 조양리의 물과 합해진다.",,468800901,넓적바위산,20201201, , , ,전라남도,장성군,,180,False,False,7.998348546975476,5.353101314525917,4.074783695082138,,0.0,비/눈(위험),50.3,80.1
세종특별자치시  부강면 등곡리,세종특별자치시청,044-300-3114,"노고산은 부강공고 뒤편에 있는 산이다. 부강지역에서는 제일 높고, 산세가 규모가 있어 부강주민들에게 널리 사랑받은 산이다. 산행은 부강약수터에서 시작되는데, 등산로 주변으로 상수리나무 등 활엽수가 잘 가꾸어져 있고, 산 능선에서는 성터와 봉화 터 흔적이 남아 있다. 사방이 틔어 있어 금강 쪽과 문곡리 대국 터 쪽이 잘 보인다. 또한, 내려가는 길은 올라온 길로 내려가든지 아니면 달뫼마을 방향으로 하여 부강공고로 내려가는 길이 있으며, 산행은 약 1시간 30분 정도가 소요된다.",,361100101,노고봉,20201201, , , ,세종특별자치시,부강면,,268,False,False,9.58502790465283,2.152018720172375,2.058406301112109,,0.0,맑음(안전),88.5,50.6
경기도 용인시 처인구 김량장동 ,용인시청,1577-1122,울창한 숲에서 나오는 피톤치드의 효과를 만끽할 수 있으며 산세가 부드러워 초보도 등산할 수 있다.,574.0,414600701,노고봉,20201201, , , ,경기도,용인시,초급(300~600m),54,False,False,19.445051367861325,0.12120774643893273,3.4400005896964423,438.25470558957113,27.9,맑음(안전),81.6,74.8
서울특별시 마포구 노고산동 ,마포구청,02-3153-8114,( - ),104.5,114400101,노고산,20201201, , , ,서울특별시,마포구,입문(0~300m),5,False,False,19.400730730921488,2.412014575995415,3.596130897313209,90.87548301182667,20.4,맑음(안전),73.4,94.2
경상북도 영천시 신녕면 연정리,영천시청,054-330-6000,( - ),557.0,472300601,노고산,20201201, , , ,경상북도,영천시,초급(300~600m),5,False,False,17.822952657705947,9.758737549100537,5.614655092536713,495.41378696708756,32.0,맑음(안전),82.0,59.2
충청남도 부여군 충화면 지석리,부여군청,041-830-2114,( - ),228.6,447600601,노고산,20201201, , , ,충청남도,부여군,입문(0~300m),5,False,False,18.878968889342,8.015371118829895,7.853277456071899,200.47557598106133,26.3,맑음(안전),64.7,80.2
충청북도 영동군 양산면 죽산리,영동군청,043-742-2101,( - ),429.5,437400701,노고산,20201201, , , ,충청북도,영동군,초급(300~600m),5,False,False,15.854488866951923,9.595766443210334,5.527383541382546,364.1358532331921,26.7,맑음(안전),48.3,51.3
강원특별자치도 홍천군 서면 모곡리,홍천군청,033-432-7801,( - ),,427201201,노고산,20201201, , , ,강원특별자치도,홍천군,,5,False,False,10.035981178139055,4.878540439263625,1.9916778203008652,,0.0,흐림(보통),79.9,77.5
경기도 파주시 법원읍 갈곡리,파주시청,031-940-4114,( - ),401.0,414800601,노고산,20201201, , , ,경기도,파주시,초급(300~600m),5,False,False,11.913919870078388,1.097361986775035,9.641213308399733,303.28560657687166,26.1,흐림(보통),71.5,60.2
경기도 고양시 덕양구 지축동 ,고양시 덕양구청,031-909-9000,"경기 고양시 덕양구와 양주시 장흥면 일대를 걸쳐있는 형상이며, 주변 북한산공원과 연계되어 있지만, 군사 요충지의 역할이 있어서 상대적으로 개발이 제한되어 있다. 주변전경이 좋고 등산로를 개발하기에 아주 좋은 위치여서 향후 몇 가지를 보완하면 주변 고양시와 양주시 시민들이 이용하기에 좋은 등산로로 활용될 수 있을 것이다.
.",,412800301,노고산,20201201, , , ,경기도,고양시,,183,False,False,8.631954336028514,5.47959488973693,9.513156712299955,,0.0,맑음(안전),78.4,52.7
